image_path,true_class,predicted_class
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\7ea9c751-a6a5-4f57-b98f-856724ca2f19___Com.G_SpM_FL 1537.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\7ee332d2-c589-4d11-8602-e96a622bc4d1___Com.G_SpM_FL 1702.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\7fa60228-7a59-48fc-aee4-035fb71c403c___Com.G_SpM_FL 9458.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\7fc57b6c-2b51-481d-aaf2-97a935f8765d___Com.G_SpM_FL 1526.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\80288a30-b830-4bb8-8477-4491a125368d___Com.G_SpM_FL 1475.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\84399e4f-1c78-4e26-8e7b-961ee21fa3c2___Com.G_SpM_FL 1586.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\84576436-8772-4a27-8575-47a0e45adb81___Com.G_SpM_FL 1229.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\84838a39-2c68-42ed-a423-04e4398460b6___Com.G_SpM_FL 1781.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\8a3d2ca0-3ee0-4506-9d69-e3f9b267d540___Com.G_SpM_FL 1662.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\8c3ccc36-216d-4249-af4f-a6d41f9991d5___Com.G_SpM_FL 9022.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\8f95a0cc-1a3c-477d-8872-8638f1df5361___Com.G_SpM_FL 8833.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\900034b9-3cd5-4456-b75b-39e645e25a43___Com.G_SpM_FL 8751.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9210af52-11b5-4c66-9772-876c52c2d3cc___Com.G_SpM_FL 1614.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\937cddd0-a34d-4b1d-8702-e96989c1bcf2___Com.G_SpM_FL 1186.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\95379b0d-f7b4-4f9c-8eb4-860556e2eabb___Com.G_SpM_FL 1621.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\955a0b0a-915d-4f6b-b433-c365c8a4b9f6___Com.G_SpM_FL 9600.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9833cceb-2727-4d3e-a605-6f18cd87211e___Com.G_SpM_FL 8985.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9ab54b59-cf04-4f64-aab7-57b64de6ac44___Com.G_SpM_FL 1225.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9b6eb8d6-6649-4a39-8c45-41e63bf649ed___Com.G_SpM_FL 9572.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\9d742c04-bb79-470d-b924-2dce2506d055___Com.G_SpM_FL 1546.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a0229f31-ff4c-43fb-92f0-932716d1756b___Com.G_SpM_FL 9599.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a3e550eb-e6e8-4ec5-a2c3-9e7f34fb6292___Com.G_SpM_FL 8540.JPG,Tomato___Septoria_leaf_spot,Tomato___Spider_mites Two-spotted_spider_mite
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a5c94846-a321-407d-b2d9-b29d18e24911___Com.G_SpM_FL 1555.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a72e3d6b-3c1b-4e2f-83b3-26eef0e1c3f3___Com.G_SpM_FL 1311.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\a865eaa1-aeb5-4e74-9e8d-274d7295b070___Com.G_SpM_FL 1494.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\abfc3926-5ff5-46c0-a131-0853b4e686b3___Com.G_SpM_FL 1162.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\ac3cffb3-eb0b-4be4-9acd-c36d412b7faf___Com.G_SpM_FL 1338.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\ad4a99a4-3dc7-4401-85d6-d803b9fcc70a___Com.G_SpM_FL 1762.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b1f317e9-70b9-4479-9004-27d0dd72d813___Com.G_SpM_FL 8865.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b42de0fa-b2b5-45f1-b1cf-e4cab918cf5d___Com.G_SpM_FL 9385.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b6c84c96-c05b-426a-8b3e-f55338ece18e___Com.G_SpM_FL 1143.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b867a878-d563-40e1-a0f5-7037f4918842___Com.G_SpM_FL 1354.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b8f3fa26-1221-49a9-882c-635f9155d12a___Com.G_SpM_FL 8821.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\b9b00f29-ad37-4286-8229-504bc5921c44___Com.G_SpM_FL 1268.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\baf7d9c0-d6fc-4cda-a5a1-6697b1e4a38b___Com.G_SpM_FL 1696.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\bc67ad59-d7a0-4382-96dd-e05a19f7efb2___Com.G_SpM_FL 1552.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\bca81576-c729-4649-bfe0-1b37d8bd314f___Com.G_SpM_FL 8655.JPG,Tomato___Septoria_leaf_spot,Tomato___Target_Spot
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\bdd3d14d-1153-4bc0-9ccd-9e484a75c6a5___Com.G_SpM_FL 1715.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\be731b6f-179f-436f-93eb-851f833575a9___Com.G_SpM_FL 1291.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\c045a7cf-d267-4a35-ba73-4441c220072f___Com.G_SpM_FL 8762.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\c0d069ac-9dd3-47b8-bb09-3d690374f775___Com.G_SpM_FL 1700.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\c185d063-6518-4314-82e2-fa154e70c886___Com.G_SpM_FL 1347.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\c2da4a64-db25-4881-85ef-9b6885e00fb2___Com.G_SpM_FL 9616.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\c5b6b543-1fe9-4607-94c2-3342dcc92043___Com.G_SpM_FL 1289.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\cba3da7a-cc84-46bc-9df6-e249660653a4___Com.G_SpM_FL 1732.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\cbe7150c-300c-4dd1-baae-8e4f1f51d242___Com.G_SpM_FL 8801.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\cd129e3c-c287-47c0-8fb8-ff7eccc971ba___Com.G_SpM_FL 8878.JPG,Tomato___Septoria_leaf_spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\cd69a28b-61e1-476c-8a44-9c584cde6c2a___Com.G_SpM_FL 9481.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_mosaic_virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\cfc8ff1c-5abb-41ef-adf9-c7b1a20d5e67___Com.G_SpM_FL 8743.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d1d2eb37-6849-4a57-a138-3e9ad92d4aa1___Com.G_SpM_FL 8938.JPG,Tomato___Septoria_leaf_spot,Tomato___healthy
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d2785da0-30ff-49d1-bf7d-9a2f07412b64___Com.G_SpM_FL 1149.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d55db937-a4ad-4a47-b15e-831437e51a17___Com.G_SpM_FL 1611.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d7ec2060-8c68-4b79-af37-c13bc51f9226___Com.G_SpM_FL 8595.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d84c96bc-e98b-4842-accb-65e814458631___Com.G_SpM_FL 1628.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d8c4f4fd-92b9-4e04-9b76-66285d2cd703___Com.G_SpM_FL 9611.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d962b1f4-8356-4c0b-ad76-da308c00a7b3___Com.G_SpM_FL 1622.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\d9787ae7-82d5-4447-97ad-32a9dbb3866f___Com.G_SpM_FL 1166.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\dbf92257-e88c-45b3-b5c4-0731bab518e3___Com.G_SpM_FL 1297.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\df590ea7-bdf5-410b-8063-dbdaa9a5a228___Com.G_SpM_FL 1461.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e1170356-0933-423b-a247-fa0da8b52cea___Com.G_SpM_FL 1239.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e1ba0c90-f560-4c89-beaf-6ca97802824e___Com.G_SpM_FL 1712.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e1c88203-3d8b-410f-9d4b-d35c7a735ddf___Com.G_SpM_FL 1267.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e1d723d5-d1dc-4116-9940-1b3e68d7e14b___Com.G_SpM_FL 1553.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e4da478e-a763-4eef-960a-2588126d4cd5___Com.G_SpM_FL 9348.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e5465236-4d0d-44e8-b6fa-9d3c908306c2___Com.G_SpM_FL 1601.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e813ff58-97d7-4261-a796-e17ab814bc88___Com.G_SpM_FL 9460.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e8c55c07-a9fe-4fcb-8e45-846cfe14eb59___Com.G_SpM_FL 1501.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\e9b2e448-c8b7-4fde-b1f2-1ab86dce0b86___Com.G_SpM_FL 1330.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\ec9d26e5-50f0-4684-a90e-4a5eae635e6b___Com.G_SpM_FL 9032.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\efdab5e4-a0bc-4af3-9179-2afd3b72e82a___Com.G_SpM_FL 1674.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f20dd5c4-0df6-46bf-91a5-12ef264326f0___Com.G_SpM_FL 1367.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f2de2fe3-4211-46c1-b8f3-47fe31eb40a7___Com.G_SpM_FL 1540.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f3c249e6-04bc-4b2d-b964-d79881c4b7b9___Com.G_SpM_FL 1279.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f47ddff5-50f1-4eb0-b8bf-6980fe776162___Com.G_SpM_FL 1695.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f583df26-3eb8-431c-8171-ead493c7acfd___Com.G_SpM_FL 9035.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f600d9c2-090a-4711-a3ac-8d48a709173d___Com.G_SpM_FL 1774.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f88f405a-176b-479c-9028-913957456752___Com.G_SpM_FL 9638.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\f9725539-49f8-4152-9c67-cc018fca8c87___Com.G_SpM_FL 1477.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\fbd05119-3078-4761-9b2b-5291e73e85ae___Com.G_SpM_FL 1292.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\fbee6995-18ee-41b3-802f-5853d4f3f1cd___Com.G_SpM_FL 1717.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\ffb00771-1462-4c9d-962b-7aaa7e8d5a51___Com.G_SpM_FL 1411.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Spider_mites Two-spotted_spider_mite\fff3aeaf-d4ae-4f3a-86d9-79237d07270f___Com.G_SpM_FL 9349.JPG,Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\003a5321-0430-42dd-a38d-30ac4563f4ba___Com.G_TgS_FL 8121_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\003a5321-0430-42dd-a38d-30ac4563f4ba___Com.G_TgS_FL 8121_newPixel25.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\0197df47-a9cb-4b6c-b72c-ac0e9af6d135___Com.G_TgS_FL 0779.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\01e0b8b1-e713-4c6d-973b-f7636280c58a___Com.G_TgS_FL 9816_newPixel25.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
C:\Users\acer\Downloads\tomattoqodo\data\New Plant Diseases Dataset(Augmented)\valid\Tomato___Target_Spot\01f0e0cb-83a7-4190-9645-bd06b70c8d65___Com.G_TgS_FL 8318_new30degFlipLR.JPG,Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
